_id,GEOIDFQ,OBJECTID,agency,change_log,comments,county,direction,empty_feat,end_date,feed_version,from_gtfs,hood,mode,muni,munihood_display,munihood_full,route_code,route_filter,route_sort,start_date,status_code,status_end_date,status_notes,status_start_date,stop_code,stop_id,stop_lat,stop_lon,stop_name,stop_route,svc_days,trips_7d,trips_sa,trips_su,trips_wd,geometry
2728,1000000US420035627002003,312102,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh",54,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,19540,N05980,40.45473,-80.00856,ARCH ST AT NORTH AVE FS,N05980,"WD,SA,SU",323,34,24,53,POINT (584065.6508121312363073 4478701.7413518736138940)
2732,1000000US420035627002003,312110,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh",54,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,2600,N06010,40.453091,-80.009118,ARCH ST OPP ALLEGHENY MIDDLE SCHOOL,N06010,"WD,SA,SU",323,34,24,53,POINT (584020.3780914454255253 4478519.2785830460488796)
4137,1000000US420035627002005,316137,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh","13,16",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,15881,N53580,40.450584,-80.007149,WEST COMMONS AT THE ALLEGHENY SR HOME,N53580,"WD,SA,SU",604,77,57,94,POINT (584190.4682164269033819 4478242.8731186762452126)
2473,1000000US420035627002008,311420,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh","1,2,4,6,7,12,13,16",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,623,N17040,40.452519,-80.003425,EAST COMMONS AT EAST OHIO ST NS,N17040,"WD,SA,SU",1444,178,131,227,POINT (584503.8320184275507927 4478461.2185048609972000)
2338,1000000US420035627002000,311106,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh",54,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,2618,N13605,40.454029,-80.001991,CEDAR AVE OPP FORELAND ST,N13605,"WD,SA,SU",325,35,25,53,POINT (584623.5344579601660371 4478630.2043510200455785)
3241,1000000US420035627002001,313402,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh","13,16",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,624,N19200,40.45403,-80.00605,NORTH COMMONS AT FEDERAL ST,N19200,"WD,SA,SU",604,77,57,94,POINT (584279.3554930117679760 4478626.4330386649817228)
2339,1000000US420035627002008,311108,PRT,,,"Allegheny County, PA","IB,OB",0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh","1,2,4,6,7,8,11,12,15,17",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,175,N13610,40.451587,-80.001206,CEDAR AVE OPP PRESSLEY ST,N13610,"WD,SA,SU",1726,198,148,276,POINT (584693.1637186047155410 4478359.8910211948677897)
2725,1000000US420035627002002,312094,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh",54,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,1831,N05950,40.45426,-80.008957,ARCH ST AT NORTH SHORE FAMILY HEALTH,N05950,"WD,SA,SU",325,35,25,53,POINT (584032.5736351958476007 4478649.1926761269569397)
3303,1000000US420035627002003,313557,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh","13,15,16,17",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,1556,N38330,40.454999,-80.008809,NORTH AVE AT ARCH ST,N38330,"WD,SA,SU",1015,127,98,158,POINT (584044.2022001479053870 4478731.3637436600401998)
3365,1000000US420035627002000,313747,PRT,,,"Allegheny County, PA","IB,OB",0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh","8,11,15,17,54",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,626,N38840,40.455747,-80.004727,NORTH AVE OPP SANDUSKY ST,N38840,"WD,SA,SU",1205,132,98,195,POINT (584389.3892174479551613 4478818.2865470834076405)
2726,1000000US420035627002002,312098,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh",54,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,1832,N05970,40.454995,-80.008524,ARCH ST AT NORTH AVE,N05970,"WD,SA,SU",325,35,25,53,POINT (584068.3730435194447637 4478731.1910608280450106)
3358,1000000US420035627002003,313726,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh","13,15,16,17",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,1554,N38820,40.454277,-80.012695,NORTH AVE OPP MONTEREY ST,N38820,"WD,SA,SU",1015,127,98,158,POINT (583715.5947943317005411 4478647.5288476375862956)
2340,1000000US420035627002000,311119,PRT,,,"Allegheny County, PA","IB,OB",0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh","8,11,12,15,17,54",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,853,N13615,40.454959,-80.002302,CEDAR AVE OPP SUISMON ST,N13615,"WD,SA,SU",1368,158,115,219,POINT (584595.9971388947451487 4478733.1378704542294145)
2730,1000000US420035627002003,312106,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh",54,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,2601,N05990,40.452173,-80.008837,ARCH ST AT RIDGE AVE,N05990,"WD,SA,SU",323,34,24,53,POINT (584045.3492832353804260 4478417.6465543992817402)
4014,1000000US420035627002003,315842,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh",54,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,19543,N45890,40.452105,-80.008902,RIDGE AVE AT ARCH ST FS,N45890,"WD,SA,SU",236,24,17,39,POINT (584039.9222626934060827 4478410.0365799069404602)
3315,1000000US420035627002003,313601,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh","13,15,16,17",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,1553,N38380,40.454003,-80.01407,NORTH AVE AT BRIGHTON RD FS,N38380,"WD,SA,SU",1015,127,98,158,POINT (583599.3435212416807190 4478615.8116289172321558)
4015,1000000US420035627002004,315844,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh",54,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,22815,N45892,40.451581,-80.01096,RIDGE AVE AT W OHIO ST,N45892,"WD,SA,SU",323,34,24,53,POINT (583866.0633508837781847 4478349.9150506844744086)
3320,1000000US420035627002000,313614,PRT,,,"Allegheny County, PA","IB,OB",0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh","8,11,15,17,54",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,627,N38390,40.456117,-80.00286,NORTH AVE AT CEDAR AVE (AGH),N38390,"WD,SA,SU",1205,132,98,195,POINT (584547.2312304330989718 4478861.1433241739869118)
2341,1000000US420035627002000,311126,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh",12,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,19846,N13620,40.455741,-80.002558,CEDAR AVE OPP TRIPOLI ST,N13620,"WD,SA,SU",163,26,17,24,POINT (584573.3096407020930201 4478819.6959292972460389)
3349,1000000US420035627002000,313697,PRT,,,"Allegheny County, PA","IB,OB",0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh","8,11,15,17,54",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,625,N38770,40.455564,-80.005715,NORTH AVE OPP BOYLE ST,N38770,"WD,SA,SU",1205,132,98,195,POINT (584305.8439111040206626 4478797.0293804099783301)
4031,1000000US420035627002010,315896,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh","1,2,4,6,7,8,11,12,13,15,16,17",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,215,N47290,40.450321,-80.002776,SANDUSKY ST AT STOCKTON AVE,N47290,"WD,SA,SU",2316,273,203,368,POINT (584561.6197746574180201 4478217.8583108326420188)
4052,1000000US420035627002009,315958,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh","13,16",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,18312,N50200,40.450461,-80.003891,SOUTH COMMONS AT FEDERAL ST FS,N50200,"WD,SA,SU",604,77,57,94,POINT (584466.8942704374203458 4478232.3313528299331665)
3324,1000000US420035627002002,313630,PRT,,,"Allegheny County, PA","IB,OB",0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh","13,15,16,17,54",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,1557,N38480,40.455316,-80.006962,NORTH AVE AT FEDERAL ST,N38480,"WD,SA,SU",1340,162,123,211,POINT (584200.4181706261588261 4478768.3110186560079455)
2334,1000000US420035627002000,311086,PRT,,,"Allegheny County, PA","IB,OB",0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh","8,11,12,15,17",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,174,N13550,40.453461,-80.001819,CEDAR AVE AT EAST OHIO ST,N13550,"WD,SA,SU",1043,123,90,166,POINT (584638.8317377706989646 4478567.3202784080058336)
3884,1000000US420035627002008,315513,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh","1,2,4,6,7",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,1796,N71192,40.453216,-80.001918,EAST OHIO ST AT CEDAR AVE,N71192,"WD,SA,SU",672,74,58,108,POINT (584630.7444944046437740 4478540.0299821356311440)
3375,1000000US420035627002002,313777,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh","13,16",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,588,N38860,40.453751,-80.007397,NORTH COMMONS AT WEST COMMONS,N38860,"WD,SA,SU",604,77,57,94,POINT (584165.4865158241009340 4478594.1787185389548540)
2690,1000000US420035627002006,312010,PRT,,,"Allegheny County, PA","IB,OB",0,2099-12-31T06:00:00,2602,1,Allegheny Center,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,"Allegheny Center, Pittsburgh",54,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,1829,N05000,40.452023,-80.006447,CHILDREN'S WAY,N05000,"WD,SA,SU",325,35,25,53,POINT (584248.1991688270354643 4478403.2739424882456660)
4151,1000000US420035627001007,316172,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Allegheny West,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny West,"Allegheny West, Pittsburgh",18,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,18276,N53760,40.45232,-80.014565,WESTERN AVE AT BRIGHTON RD FS,N53760,WD,55,0,0,11,POINT (583559.4555571055971086 4478428.5274349963292480)
2068,1000000US420035627001016,310443,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Allegheny West,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny West,"Allegheny West, Pittsburgh","18,54",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,7,N10610,40.450687,-80.013512,BRIGHTON RD AT RIDGE AVE,N10610,"WD,SA,SU",383,34,24,65,POINT (583650.7706409281818196 4478248.2589385798200965)
4145,1000000US420035627001010,316160,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Allegheny West,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny West,"Allegheny West, Pittsburgh",18,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,59,N53640,40.451977,-80.016411,WESTERN AVE AT GALVESTON AVE,N53640,WD,55,0,0,11,POINT (583403.3465750599280000 4478388.7086138948798180)
4148,1000000US420035627001011,316166,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Allegheny West,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny West,"Allegheny West, Pittsburgh",18,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,6,N53670,40.452355,-80.014206,WESTERN AVE AT BRIGHTON RD,N53670,WD,60,0,0,12,POINT (583589.8538857951061800 4478432.7522847196087241)
4147,1000000US420035627001020,316164,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Allegheny West,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny West,"Allegheny West, Pittsburgh",18,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,18275,N53650,40.451551,-80.018572,WESTERN AVE AT ALLEGHENY AVE FS,N53650,WD,60,0,0,12,POINT (583220.6274592374684289 4478339.3830202836543322)
2686,1000000US420035627001003,312001,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Allegheny West,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny West,"Allegheny West, Pittsburgh",18,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,1725,N04640,40.452957,-80.01931,ALLEGHENY AVE AT NORTH AVE,N04640,WD,55,0,0,11,POINT (583156.3140877593541518 4478494.7558755185455084)
4016,1000000US420035627001013,315846,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Allegheny West,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny West,"Allegheny West, Pittsburgh",54,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,22814,N45893,40.451339,-80.011165,RIDGE AVE OPP W OHIO ST,N45893,"WD,SA,SU",325,35,25,53,POINT (583848.9808298354037106 4478322.8579877167940140)
4146,1000000US420035627001020,316162,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Allegheny West,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny West,"Allegheny West, Pittsburgh",18,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,60,N53645,40.45158,-80.018486,WESTERN AVE AT ALLEGHENY AVE,N53645,WD,55,0,0,11,POINT (583227.8842007123166695 4478342.6831210460513830)
4017,1000000US420035627001014,315848,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Allegheny West,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny West,"Allegheny West, Pittsburgh","18,54",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,57,N45905,40.450304,-80.014296,RIDGE AVE OPP BRIGHTON RD NS (CCAC),N45905,"WD,SA,SU",380,35,25,64,POINT (583584.7636695329565555 4478205.0029412070289254)
4149,1000000US420035627001020,316168,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Allegheny West,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny West,"Allegheny West, Pittsburgh",18,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,5,N53750,40.4519,-80.016679,WESTERN AVE AT GALVESTON AVE,N53750,WD,60,0,0,12,POINT (583380.7163615010213107 4478379.9083889052271843)
4018,1000000US420035627001015,315851,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Allegheny West,BUS,"Pittsburgh city (Allegheny, PA)",Allegheny West,"Allegheny West, Pittsburgh",18,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,8,N45940,40.450237,-80.015516,RIDGE AVE AT GALVESTON AVE,N45940,WD,60,0,0,12,POINT (583481.3925849271472543 4478196.4117270130664110)
3741,1000000US420031803002005,314847,PRT,,,"Allegheny County, PA","IB,OB",0,2099-12-31T06:00:00,2602,1,Allentown,BUS,"Pittsburgh city (Allegheny, PA)",Allentown,"Allentown, Pittsburgh","44,54",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,18882,S06290,40.42152,-79.997354,BELTZHOOVER AVE AT WARRINGTON AVE,S06290,"WD,SA,SU",307,41,26,48,POINT (585057.6861587701132521 4475026.1152624730020761)
6173,1000000US420031803001025,321134,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Allentown,BUS,"Pittsburgh city (Allegheny, PA)",Allentown,"Allentown, Pittsburgh",43,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,6729,X01280,40.425692,-79.997492,BELTZHOOVER AVE AT KATHLEEN ST,X01280,"WD,SA,SU",124,18,16,18,POINT (585040.7242937121773139 4475489.0790373394265771)
4515,1000000US420031803001033,317158,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Allentown,BUS,"Pittsburgh city (Allegheny, PA)",Allentown,"Allentown, Pittsburgh","43,48",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,4771,S47500,40.421673,-79.993841,WARRINGTON AVE AT ALLEN ST,S47500,"WD,SA,SU",373,55,38,56,POINT (585355.5167857038322836 4475046.4863103469833732)
4758,1000000US420031803003020,317821,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Allentown,BUS,"Pittsburgh city (Allegheny, PA)",Allentown,"Allentown, Pittsburgh",48,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,4774,S35250,40.419301,-79.989446,ARLINGTON AVE AT FREELAND ST,S35250,"WD,SA,SU",249,37,22,38,POINT (585731.3755312203429639 4474787.4468795526772738)
3706,1000000US420031803002033,314772,PRT,,,"Allegheny County, PA","IB,OB",0,2099-12-31T06:00:00,2602,1,Allentown,BUS,"Pittsburgh city (Allegheny, PA)",Allentown,"Allentown, Pittsburgh","48,51L",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,4773,S04480,40.42019,-79.990915,ARLINGTON AVE AT KNOX AVE,S04480,"WD,SA,SU",284,37,22,45,POINT (585605.6223772609373555 4474884.7025268450379372)
3703,1000000US420031803003022,314766,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Allentown,BUS,"Pittsburgh city (Allegheny, PA)",Allentown,"Allentown, Pittsburgh",48,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,2670,S04430,40.419179,-79.989129,ARLINGTON AVE AT FREELAND ST,S04430,"WD,SA,SU",249,37,22,38,POINT (585758.4239274549763650 4474774.2123757824301720)
4775,1000000US420031803001004,317858,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Allentown,BUS,"Pittsburgh city (Allegheny, PA)",Allentown,"Allentown, Pittsburgh",43,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,19314,S35600,40.427833,-79.99637,ARLINGTON AVE AT WILLIAM ST FS,S35600,"WD,SA,SU",124,18,16,18,POINT (585133.2030383878154680 4475727.8131740689277649)
4771,1000000US420031803001001,317851,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Allentown,BUS,"Pittsburgh city (Allegheny, PA)",Allentown,"Allentown, Pittsburgh",43,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,19309,S35520,40.423464,-79.989236,ARLINGTON AVE OPP #1047 FS,S35520,"WD,SA,SU",124,18,16,18,POINT (585743.9050910747610033 4475249.7482832651585340)
4770,1000000US420031803001000,317847,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Allentown,BUS,"Pittsburgh city (Allegheny, PA)",Allentown,"Allentown, Pittsburgh",43,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,6993,S35510,40.423426,-79.989073,ARLINGTON AVE AT #1047,S35510,"WD,SA,SU",124,18,16,18,POINT (585757.7810040039476007 4475245.6884445361793041)
4768,1000000US420031803001003,317843,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Allentown,BUS,"Pittsburgh city (Allegheny, PA)",Allentown,"Allentown, Pittsburgh",43,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,7027,S35500,40.424931,-79.990343,ARLINGTON AVE AT #916,S35500,"WD,SA,SU",124,18,16,18,POINT (585648.1349341687746346 4475411.5132208885625005)
4760,1000000US420031803002034,317825,PRT,,,"Allegheny County, PA","IB,OB",0,2099-12-31T06:00:00,2602,1,Allentown,BUS,"Pittsburgh city (Allegheny, PA)",Allentown,"Allentown, Pittsburgh","48,51L",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,18632,S35280,40.42021,-79.990732,ARLINGTON AVE OPP KNOX AVE,S35280,"WD,SA,SU",284,37,22,45,POINT (585621.1220641846302897 4474887.0998684559017420)
3737,1000000US420031803003032,314838,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Allentown,BUS,"Pittsburgh city (Allegheny, PA)",Allentown,"Allentown, Pittsburgh",54,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,15838,S06274,40.419026,-79.997262,BELTZHOOVER AVE AT FREELAND ST,S06274,"WD,SA,SU",161,18,13,26,POINT (585068.6326732941670343 4474749.3672261768952012)
4516,1000000US420031803001033,317161,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Allentown,BUS,"Pittsburgh city (Allegheny, PA)",Allentown,"Allentown, Pittsburgh","43,48",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,4884,S47510,40.421845,-79.993579,WARRINGTON AVE AT ALLEN ST,S47510,"WD,SA,SU",373,55,38,56,POINT (585377.5259345797821879 4475065.8316422710195184)
4517,1000000US420031803002001,317164,PRT,,,"Allegheny County, PA",IB,0,2099-12-31T06:00:00,2602,1,Allentown,BUS,"Pittsburgh city (Allegheny, PA)",Allentown,"Allentown, Pittsburgh","43,48",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,4772,S47520,40.42174,-79.992511,WARRINGTON AVE AT ARLINGTON AVE,S47520,"WD,SA,SU",373,55,38,56,POINT (585468.2617870478425175 4475055.2091089431196451)
4518,1000000US420031803001031,317167,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Allentown,BUS,"Pittsburgh city (Allegheny, PA)",Allentown,"Allentown, Pittsburgh","43,48",All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,4886,S47540,40.421712,-79.997246,WARRINGTON AVE AT BELTZHOOVER AVE,S47540,"WD,SA,SU",373,55,38,56,POINT (585066.6064212451456115 4475047.5314450180158019)
4519,1000000US420031803002000,317170,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Allentown,BUS,"Pittsburgh city (Allegheny, PA)",Allentown,"Allentown, Pittsburgh",48,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,19667,S47550,40.421692,-79.992267,ARLINGTON AVE AT WARRINGTON AVE,S47550,"WD,SA,SU",249,37,22,38,POINT (585489.0221400208538398 4475050.1171180112287402)
6170,1000000US420031803001026,321125,PRT,,,"Allegheny County, PA",OB,0,2099-12-31T06:00:00,2602,1,Allentown,BUS,"Pittsburgh city (Allegheny, PA)",Allentown,"Allentown, Pittsburgh",43,All Routes,0,2026-02-22T06:00:00,1,2099-12-31T06:00:00,,1970-01-01T06:00:00,19653,X01270,40.423641,-79.997427,BELTZHOOVER AVE AT EUREKA ST,X01270,"WD,SA,SU",124,18,16,18,POINT (585048.8216881651896983 4475261.4782959846779704)
